Date,close
2022-12-31 00:00:00+05:30,18105.30078125
2023-01-31 00:00:00+05:30,17662.150390625
2023-02-28 00:00:00+05:30,17303.94921875
2023-03-31 00:00:00+05:30,17359.75
2023-04-30 00:00:00+05:30,18065.0
2023-05-31 00:00:00+05:30,18534.400390625
2023-06-30 00:00:00+05:30,19189.05078125
2023-07-31 00:00:00+05:30,19753.80078125
2023-08-31 00:00:00+05:30,19253.80078125
2023-09-30 00:00:00+05:30,19638.30078125
2023-10-31 00:00:00+05:30,19079.599609375
2023-11-30 00:00:00+05:30,20133.150390625
2023-12-31 00:00:00+05:30,21731.400390625
2024-01-31 00:00:00+05:30,21725.69921875
2024-02-29 00:00:00+05:30,21982.80078125
2024-03-31 00:00:00+05:30,22326.900390625
2024-04-30 00:00:00+05:30,22604.849609375
2024-05-31 00:00:00+05:30,22530.69921875
2024-06-30 00:00:00+05:30,24010.599609375
2024-07-31 00:00:00+05:30,24951.150390625
2024-08-31 00:00:00+05:30,25235.900390625
2024-09-30 00:00:00+05:30,25810.849609375
2024-10-31 00:00:00+05:30,24205.349609375
2024-11-30 00:00:00+05:30,24131.099609375
2024-12-31 00:00:00+05:30,23644.80078125
2025-01-31 00:00:00+05:30,23508.400390625
2025-02-28 00:00:00+05:30,22124.69921875
2025-03-31 00:00:00+05:30,23519.349609375
2025-04-30 00:00:00+05:30,23328.55078125
